seed,fold,epoch,g_physics,g_esm
2024,3,9,0.4958021640777588,0.5303753614425659
2024,3,10,0.5002438426017761,0.547721803188324
2024,3,11,0.4995158314704895,0.5770344138145447
2024,3,12,0.5024716854095459,0.5937144756317139
2024,3,13,0.5089499354362488,0.6111390590667725
2024,3,14,0.5133112072944641,0.6366984844207764
2024,3,15,0.5138591527938843,0.664502739906311
2024,3,16,0.5155760645866394,0.6926560997962952
2024,3,17,0.5150362849235535,0.7093096971511841
2024,3,18,0.5202109217643738,0.7234556078910828
2024,3,19,0.5211962461471558,0.7403589487075806
2024,3,20,0.5266399383544922,0.7468388080596924
2024,3,21,0.5279643535614014,0.7609394788742065
2024,3,22,0.5294032692909241,0.7701789140701294
2024,3,23,0.5203531980514526,0.7815054059028625
2024,3,24,0.5436485409736633,0.7847051620483398
2024,3,25,0.5230144262313843,0.7793086767196655
2024,3,26,0.4961775839328766,0.7897920608520508
2024,3,27,0.46755170822143555,0.7777442336082458
2024,3,28,0.4876631200313568,0.7819972038269043
2024,3,29,0.4847961366176605,0.7717774510383606
2024,3,30,0.47256937623023987,0.7649739980697632
2024,3,31,0.44172564148902893,0.764427125453949
2024,3,32,0.43328988552093506,0.7688665390014648
2024,3,33,0.4147225618362427,0.7580357789993286
2024,3,34,0.41116052865982056,0.7591589093208313
2024,3,35,0.41831162571907043,0.7272090911865234
2024,3,36,0.42735588550567627,0.7282480597496033
2024,3,37,0.4392317831516266,0.725101888179779
2024,3,38,0.38172221183776855,0.7199737429618835
2024,3,39,0.41970589756965637,0.7075158953666687
2024,3,40,0.3983737826347351,0.7049713134765625
2024,3,41,0.3619827926158905,0.7161749005317688
2024,3,42,0.36970528960227966,0.6884587407112122
2024,3,43,0.3780425488948822,0.6915425062179565
2024,3,44,0.3874567747116089,0.674652636051178
2024,3,45,0.3597356081008911,0.6884825825691223
2024,3,46,0.384813517332077,0.661423921585083
2024,3,47,0.3664318919181824,0.6521514058113098
2024,3,48,0.3573068678379059,0.6594976782798767
2024,3,49,0.3459947109222412,0.6517511010169983
2024,3,50,0.3604409992694855,0.6433801651000977
2024,4,0,0.48935967683792114,0.5067552328109741
2024,4,1,0.498746395111084,0.5037503838539124
2024,4,2,0.5002938508987427,0.5039496421813965
2024,4,3,0.49865442514419556,0.5031160712242126
2024,4,4,0.4971486032009125,0.5027313828468323
2024,4,5,0.48848292231559753,0.5185234546661377
2024,4,6,0.48787134885787964,0.5269920229911804
2024,4,7,0.48649469017982483,0.535567045211792
2024,4,8,0.4888031482696533,0.5563818216323853
2024,4,9,0.489633709192276,0.5712229013442993
2024,4,10,0.49521198868751526,0.5877028107643127
2024,4,11,0.4908689558506012,0.6100572347640991
2024,4,12,0.497445672750473,0.6356097459793091
2024,4,13,0.4991471767425537,0.6596092581748962
2024,4,14,0.5052866339683533,0.6896101832389832
2024,4,15,0.5057697892189026,0.7128695845603943
2024,4,16,0.5054976940155029,0.7320297360420227
2024,4,17,0.5135519504547119,0.757104754447937
2024,4,18,0.5218030214309692,0.7738184928894043
2024,4,19,0.5207352042198181,0.7856658101081848
2024,4,20,0.5176839232444763,0.7946196794509888
2024,4,21,0.5357562303543091,0.8110967874526978
2024,4,22,0.5182727575302124,0.821422815322876
2024,4,23,0.5141565203666687,0.8240042328834534
2024,4,24,0.5228403210639954,0.8257066607475281
2024,4,25,0.5059287548065186,0.8143743872642517
2024,4,26,0.4936104714870453,0.8110552430152893
2024,4,27,0.467899888753891,0.8000748157501221
2024,4,28,0.4575125575065613,0.81003737449646
2024,4,29,0.4432884156703949,0.8089268207550049
2024,4,30,0.4270096719264984,0.7856717705726624
2024,4,31,0.40908464789390564,0.7874593138694763
2024,4,32,0.38909712433815,0.7591090798377991
2024,4,33,0.40175309777259827,0.7412780523300171
2024,4,34,0.3793477416038513,0.7684018611907959
2024,4,35,0.38479647040367126,0.7084267139434814
2024,4,36,0.36605584621429443,0.7162290811538696
2024,4,37,0.36171621084213257,0.7084841132164001
2024,4,38,0.3523002564907074,0.7100104689598083
2024,4,39,0.34432294964790344,0.6815413236618042
2024,4,40,0.34225916862487793,0.699017345905304
2024,4,41,0.33720552921295166,0.6769927740097046
2024,4,42,0.3510248064994812,0.6932036876678467
2024,4,43,0.33259230852127075,0.6826474666595459
2024,4,44,0.314884215593338,0.6774699687957764
2024,4,45,0.35044464468955994,0.6668183207511902
2024,4,46,0.31433138251304626,0.6758518218994141
2024,4,47,0.31247270107269287,0.6670121550559998
2024,4,48,0.31266969442367554,0.6644977927207947
2024,4,49,0.3286905884742737,0.6489827036857605
2024,4,50,0.32742810249328613,0.6737027168273926
2025,0,0,0.4794497787952423,0.5221368074417114
2025,0,1,0.4920252561569214,0.5246865153312683
2025,0,2,0.494035542011261,0.5231805443763733
2025,0,3,0.4899451434612274,0.5283586382865906
2025,0,4,0.494362473487854,0.5254595279693604
2025,0,5,0.4914208650588989,0.5334479808807373
2025,0,6,0.48895353078842163,0.5382456183433533
2025,0,7,0.48774799704551697,0.54874587059021
2025,0,8,0.4847356975078583,0.5626461505889893
2025,0,9,0.48837053775787354,0.5789688229560852
2025,0,10,0.4907497465610504,0.5939556360244751
2025,0,11,0.49347153306007385,0.6060441136360168
2025,0,12,0.5010989904403687,0.6267068982124329
2025,0,13,0.4988256096839905,0.6465160846710205
2025,0,14,0.49722087383270264,0.675417959690094
2025,0,15,0.5090369582176208,0.696490466594696
2025,0,16,0.5051961541175842,0.718796968460083
2025,0,17,0.5156177282333374,0.7446750402450562
2025,0,18,0.5232973098754883,0.7554114460945129
2025,0,19,0.522891104221344,0.7757388353347778
2025,0,20,0.5291457176208496,0.7835514545440674
2025,0,21,0.527334451675415,0.7969145774841309
2025,0,22,0.5241163372993469,0.8028014302253723
2025,0,23,0.5318084955215454,0.8142745494842529
2025,0,24,0.5273654460906982,0.8144808411598206
2025,0,25,0.5300105214118958,0.8115593791007996
2025,0,26,0.49348771572113037,0.8131014108657837
2025,0,27,0.47112199664115906,0.8101438283920288
2025,0,28,0.48289754986763,0.80303955078125
2025,0,29,0.5011129975318909,0.7739946246147156
2025,0,30,0.4495979845523834,0.7745485305786133
2025,0,31,0.43300628662109375,0.7703962326049805
2025,0,32,0.44505468010902405,0.7580010294914246
2025,0,33,0.4289097487926483,0.762907862663269
2025,0,34,0.41942259669303894,0.7473028302192688
2025,0,35,0.4017476439476013,0.740155816078186
2025,0,36,0.40113702416419983,0.7247627377510071
2025,0,37,0.3829299509525299,0.7173964977264404
2025,0,38,0.3791174590587616,0.6890527009963989
2025,0,39,0.35328051447868347,0.690822958946228
2025,0,40,0.36010733246803284,0.6849148273468018
2025,0,41,0.38175952434539795,0.6796427965164185
2025,0,42,0.3604484796524048,0.6843487024307251
2025,0,43,0.3635505437850952,0.6874372959136963
2025,0,44,0.3356512784957886,0.6833133697509766
2025,0,45,0.34492364525794983,0.6681684851646423
2025,0,46,0.3665843904018402,0.6457505822181702
2025,0,47,0.35688620805740356,0.6608336567878723
2025,0,48,0.33350780606269836,0.6599000096321106
2025,1,0,0.4846981465816498,0.5180390477180481
2025,1,1,0.49691423773765564,0.517195999622345
2025,1,2,0.503844141960144,0.5183802843093872
2025,1,3,0.5026510953903198,0.5172415971755981
2025,1,4,0.5048027634620667,0.5161440372467041
2025,1,5,0.4989263713359833,0.5172372460365295
2025,1,6,0.49520906805992126,0.5242074131965637
2025,1,7,0.49637606739997864,0.5317229628562927
2025,1,8,0.5013787150382996,0.5481448173522949
2025,1,9,0.49403950572013855,0.5569949150085449
2025,1,10,0.4913066327571869,0.5745807886123657
2025,1,11,0.4939345419406891,0.5993163585662842
2025,1,12,0.4949859082698822,0.620184063911438
2025,1,13,0.5078694224357605,0.6385498046875
2025,1,14,0.49724534153938293,0.6717168092727661
2025,1,15,0.5130122900009155,0.6902189254760742
2025,1,16,0.5077341794967651,0.7146020531654358
2025,1,17,0.5223796367645264,0.7424762845039368
2025,1,18,0.5163718461990356,0.753484308719635
2025,1,19,0.5120804905891418,0.7752357721328735
2025,1,20,0.516262948513031,0.781765878200531
2025,1,21,0.5159175992012024,0.7882439494132996
2025,1,22,0.513055682182312,0.7841163873672485
2025,1,23,0.506706178188324,0.7806764841079712
2025,1,24,0.50603848695755,0.8007360696792603
2025,1,25,0.4967576563358307,0.7865934371948242
2025,1,26,0.4802587628364563,0.7772508859634399
2025,1,27,0.4372260570526123,0.7882641553878784
2025,1,28,0.44063445925712585,0.77638840675354
2025,1,29,0.4132927358150482,0.7565419673919678
2025,1,30,0.39957982301712036,0.7592868804931641
2025,1,31,0.38692647218704224,0.7459585070610046
2025,1,32,0.3975585103034973,0.7367357015609741
2025,1,33,0.40382835268974304,0.7262778878211975
2025,1,34,0.39950281381607056,0.7184855937957764
2025,1,35,0.38663995265960693,0.7232595086097717
2025,1,36,0.3834688067436218,0.7111131548881531
2025,1,37,0.34864112734794617,0.7136300802230835
2025,1,38,0.35474252700805664,0.712228000164032
2025,1,39,0.3699549436569214,0.6897223591804504
2025,1,40,0.3506354093551636,0.6938673257827759
2025,1,41,0.3495144248008728,0.6833835244178772
2025,1,42,0.3460780084133148,0.6782612800598145
2025,1,43,0.36105117201805115,0.677401602268219
2025,1,44,0.34809282422065735,0.682498037815094
2025,1,45,0.3331858515739441,0.6813147664070129
2025,1,46,0.3285326063632965,0.6704506278038025
2025,1,47,0.33137571811676025,0.6881431341171265
2025,1,48,0.33190861344337463,0.6850740909576416
2025,2,0,0.507863461971283,0.4529493749141693
2025,2,1,0.5050845146179199,0.45027175545692444
2025,2,2,0.5011529326438904,0.45238015055656433
2025,2,3,0.49398553371429443,0.45506784319877625
2025,2,4,0.49032023549079895,0.45706045627593994
2025,2,5,0.48525530099868774,0.4646403193473816
2025,2,6,0.48966455459594727,0.47586777806282043
2025,2,7,0.4878664016723633,0.48340100049972534
2025,2,8,0.48703324794769287,0.5095916390419006
2025,2,9,0.48857221007347107,0.5195645689964294
2025,2,10,0.49934062361717224,0.541042685508728
2025,2,11,0.4907524287700653,0.5583981871604919
2025,2,12,0.49944210052490234,0.569080114364624
2025,2,13,0.5040682554244995,0.5898816585540771
2025,2,14,0.5063361525535583,0.6195763945579529
2025,2,15,0.5085005164146423,0.6384994983673096
2025,2,16,0.5122720003128052,0.6623933911323547
2025,2,17,0.5144771933555603,0.6876574754714966
2025,2,18,0.5180822014808655,0.7024261355400085
2025,2,19,0.5068796873092651,0.7244272232055664
2025,2,20,0.5098254680633545,0.7294163703918457
2025,2,21,0.5205496549606323,0.731249988079071
2025,2,22,0.5299974679946899,0.7403413653373718
2025,2,23,0.5357041358947754,0.7520871162414551
2025,2,24,0.5336394906044006,0.7499635219573975
2025,2,25,0.5014411211013794,0.745984673500061
2025,2,26,0.48760536313056946,0.742915689945221
2025,2,27,0.4774288237094879,0.7528652548789978
2025,2,28,0.4671204090118408,0.7422286868095398
2025,2,29,0.483987420797348,0.7263811826705933
2025,2,30,0.465150386095047,0.717002809047699
2025,2,31,0.45987215638160706,0.7184582948684692
2025,2,32,0.4419623613357544,0.7139691710472107
2025,2,33,0.4474721848964691,0.7124105095863342
2025,2,34,0.40820255875587463,0.6781036853790283
2025,2,35,0.4164460301399231,0.6800293326377869
2025,2,36,0.4232714772224426,0.6832325458526611
2025,2,37,0.3974211812019348,0.6777388453483582
2025,2,38,0.40916508436203003,0.6640568375587463
2025,2,39,0.3937655985355377,0.6727368235588074
2025,2,40,0.39023053646087646,0.6581470966339111
2025,2,41,0.356872022151947,0.6685482263565063
2025,2,42,0.3921786844730377,0.6734942197799683
2025,2,43,0.38146552443504333,0.654209554195404
2025,2,44,0.3660515546798706,0.6525672078132629
2025,2,45,0.3401045799255371,0.6418581604957581
2025,2,46,0.3557344675064087,0.6269679665565491
2025,2,47,0.33291298151016235,0.6430661082267761
2025,2,48,0.3325350284576416,0.6426734328269958
2025,2,49,0.33411991596221924,0.6382360458374023
2025,2,50,0.32406601309776306,0.652906596660614
2025,2,51,0.3371671438217163,0.6608211398124695
2025,2,52,0.3322547376155853,0.6245928406715393
2025,3,0,0.4899235963821411,0.5309386253356934
2025,3,1,0.4941616952419281,0.5297667384147644
2025,3,2,0.4933539628982544,0.5297443866729736
2025,3,3,0.49045607447624207,0.5283545255661011
2025,3,4,0.4890592694282532,0.5281847715377808
2025,3,5,0.4879349172115326,0.5344141125679016
2025,3,6,0.4839549958705902,0.53946852684021
2025,3,7,0.48289740085601807,0.5508077144622803
2025,3,8,0.47961530089378357,0.563270092010498
2025,3,9,0.48651227355003357,0.576740026473999
2025,3,10,0.48825016617774963,0.5947965383529663
2025,3,11,0.48243674635887146,0.6165746450424194
2025,3,12,0.497048944234848,0.6361676454544067
2025,3,13,0.48945027589797974,0.6552006006240845
2025,3,14,0.49579083919525146,0.674125611782074
2025,3,15,0.5059924721717834,0.6879085898399353
2025,3,16,0.4965745210647583,0.7128018140792847
2025,3,17,0.5066850781440735,0.7441436648368835
2025,3,18,0.5026257038116455,0.7593106031417847
2025,3,19,0.5050837993621826,0.7654324769973755
2025,3,20,0.5035215616226196,0.7871919870376587
2025,3,21,0.5185627937316895,0.7968998551368713
2025,3,22,0.5282083749771118,0.8064625263214111
2025,3,23,0.5123722553253174,0.8146064877510071
2025,3,24,0.51861572265625,0.8096228241920471
2025,3,25,0.4832603931427002,0.8099938035011292
2025,3,26,0.5012609362602234,0.8181880712509155
2025,3,27,0.48577332496643066,0.7931115031242371
2025,3,28,0.4581734538078308,0.7916347980499268
2025,3,29,0.4565161168575287,0.7864673137664795
2025,3,30,0.4399052858352661,0.7700214385986328
2025,3,31,0.4540531039237976,0.7662264108657837
2025,3,32,0.4345393478870392,0.7552284598350525
2025,3,33,0.44379478693008423,0.7633012533187866
2025,3,34,0.40092170238494873,0.7425887584686279
2025,3,35,0.39563044905662537,0.7337608933448792
2025,3,36,0.4062015116214752,0.735104501247406
2025,3,37,0.39937564730644226,0.6961678862571716
2025,3,38,0.37620997428894043,0.6960533261299133
2025,3,39,0.38802820444107056,0.6990122199058533
2025,3,40,0.38350820541381836,0.7023758292198181
2025,3,41,0.3844669461250305,0.6966403722763062
2025,3,42,0.3640252649784088,0.6695067882537842
2025,3,43,0.35215479135513306,0.6702924966812134
2025,3,44,0.3471262454986572,0.6631466150283813
2025,3,45,0.34348174929618835,0.6671485304832458
2025,3,46,0.3515211343765259,0.6440336108207703
2025,3,47,0.3440185487270355,0.6139295697212219
2025,3,48,0.34305432438850403,0.6421540379524231
2025,3,49,0.3668401837348938,0.6594712734222412
2025,3,50,0.35141611099243164,0.6465988755226135
2025,4,0,0.47802734375,0.512947678565979
2025,4,1,0.48870858550071716,0.5104106068611145
2025,4,2,0.49733102321624756,0.5037131309509277
2025,4,3,0.49205633997917175,0.505669891834259
2025,4,4,0.4868239462375641,0.5038010478019714
2025,4,5,0.4904828369617462,0.5079575777053833
2025,4,6,0.48265182971954346,0.5194105505943298
2025,4,7,0.483743280172348,0.5367252826690674
2025,4,8,0.4780209958553314,0.548957347869873
2025,4,9,0.48666805028915405,0.5663031935691833
2025,4,10,0.4864811301231384,0.5805174708366394
2025,4,11,0.4901669919490814,0.5991693139076233
2025,4,12,0.5004653930664062,0.6283102631568909
2025,4,13,0.5035960078239441,0.6458491683006287
2025,4,14,0.5072948336601257,0.660563588142395
2025,4,15,0.5031676888465881,0.6779639720916748
2025,4,16,0.5057698488235474,0.6999876499176025
2025,4,17,0.5042337775230408,0.7130126357078552
2025,4,18,0.500540018081665,0.7458418607711792
2025,4,19,0.5145715475082397,0.7505877017974854
2025,4,20,0.5123096108436584,0.7727196216583252
2025,4,21,0.5052711963653564,0.7790701985359192
2025,4,22,0.51678466796875,0.7849650979042053
2025,4,23,0.5287297368049622,0.7878412008285522
2025,4,24,0.5163605809211731,0.7814117670059204
2025,4,25,0.44976913928985596,0.7861636877059937
2025,4,26,0.48416727781295776,0.7785714268684387
2025,4,27,0.4391206204891205,0.7782111763954163
2025,4,28,0.455357164144516,0.7591824531555176
2025,4,29,0.4165136516094208,0.7772068381309509
2025,4,30,0.41793596744537354,0.7369837760925293
2025,4,31,0.3988558053970337,0.7620311975479126
2025,4,32,0.4055030643939972,0.7400134205818176
2025,4,33,0.3658348023891449,0.7413021922111511
2025,4,34,0.38257381319999695,0.70672607421875
2025,4,35,0.38539135456085205,0.7279949188232422
2025,4,36,0.38628193736076355,0.7094154953956604
2025,4,37,0.3759026527404785,0.7261013984680176
2025,4,38,0.3582600951194763,0.7248789668083191
2025,4,39,0.37062016129493713,0.6926072835922241
2025,4,40,0.3226712644100189,0.6877912282943726
2025,4,41,0.3555426597595215,0.682025134563446
2025,4,42,0.32622069120407104,0.6865831613540649
2025,4,43,0.3594999611377716,0.6642041802406311
2025,4,44,0.3392903506755829,0.6669403910636902
2025,4,45,0.33731168508529663,0.6710572242736816
2025,4,46,0.31558725237846375,0.6629037261009216
2025,4,47,0.32582005858421326,0.661767840385437
2025,4,48,0.31268981099128723,0.6532580852508545
2025,4,49,0.3256732225418091,0.6411928534507751
